task_id,model_id,category,text,tool_call,response,task_name,label,details
"door_left_open_door_left_open-door_left_open-0","gemini-2.5-flash","media_player","# Door left open\n\n## Problem statement\n\nCreate an blueprint automation to play an alert on the speaker when the door is\nleft open.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Play an message on the living room speaker if the garage door has been left open for more than 30 minutes\n- When the front door is ajar for 5 minutes, play a sound on the kitchen bluetooth speaker.\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input           | Selector Type | Description                                                                           |\n| --------------- | ------------- | ------------------------------------------------------------------------------------- |\n| `door_sensor`   | `entity`      | A `binary_sensor` entity selector door sensor that is the target of the automation.   |\n| `alert_media`   | `media`       | The target for the `media` selector for the media player and media id with the alter. |\n| `open_duration` | `duration`    | A `duration` selector, the amount of time before playing the alert.                   |\n\nThe automation should play the selected media when the door has been open for the specified duration.\n","","```yaml\nblueprint:\n  name: Door Left Open Alert\n  description: Play an alert on a speaker when a door has been left open for a specified duration.\n  domain: automation\n  input:\n    door_sensor:\n      name: Door Sensor\n      description: The binary sensor entity for the door (e.g., garage door, front door).\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class:\n            - door\n            - opening # Allow both door and opening device classes\n    alert_media:\n      name: Alert Media\n      description: The media player and the media item (e.g., sound file, TTS message) to play as an alert.\n      selector:\n        media:\n    open_duration:\n      name: Open Duration\n      description: The amount of time the door must remain open before the alert is played.\n      selector:\n        duration:\n\ntrigger:\n  - platform: state\n    entity_id: !input door_sensor\n    to: 'on'\n    for: !input open_duration\n\naction:\n  - service: media_player.play_media\n    # The 'media' selector output can be directly used as data for media_player.play_media\n    data: !input alert_media\n\nmode: single\n```","door_left_open-test_blueprint_inputs","Good",""
"light_on_door_light_on_door-light_on_door-1","gemini-2.5-flash","light","# Light on door\n\n## Problem statement\n\nCreate an blueprint automation to turn on a light when the door opens.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Turn on the pantry light when the pantry door opens\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input          | Description                                                                     |\n| -------------- | ------------------------------------------------------------------------------- |\n| `door_sensor`  | A `binary_sensor` that triggers the automation to start.                        |\n| `light_switch` | One or more `light` entity targets to turn on or off when the automation fires. |\n\nThe automation should trigger when the door opens, and turn the light on. The\nlight should be shut off when the door closes or after a 2 minute timeout.\n","","```yaml\nblueprint:\n  name: Light on Door Open\n  description: Turns on a light when a door opens, and turns it off when the door closes or after a 2-minute timeout.\n  domain: automation\n  input:\n    door_sensor:\n      name: Door Sensor\n      description: The binary_sensor that detects the door opening/closing (e.g., a contact sensor).\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class:\n            - door\n            - window\n            - garage_door # Common device classes for door/opening sensors\n    light_switch:\n      name: Light(s)\n      description: The light entity or entities to control.\n      selector:\n        target:\n          entity:\n            domain: light\n\n# This ensures that if the door opens multiple times quickly, only one instance of the automation runs at a time.\n# 'single' mode means if it's already running, subsequent triggers are ignored until the current one finishes.\nmode: single\nmax_exceeded: silent # Suppress warnings if a trigger is ignored due to 'single' mode.\n\ntrigger:\n  # The automation triggers when the specified door sensor changes state\n  # from 'off' (closed) to 'on' (opened).\n  - platform: state\n    entity_id: !input door_sensor\n    from: 'off'\n    to: 'on'\n    id: 'door_opened_trigger' # An optional ID for this trigger.\n\naction:\n  # 1. Turn on the light(s) immediately when the door opens.\n  - service: light.turn_on\n    target: !input light_switch\n\n  # 2. Wait for either the door to close OR a 2-minute timeout.\n  #    The automation will pause here until one of the conditions is met.\n  - wait_for_trigger:\n      # Condition 1: The door sensor changes from 'on' (open) to 'off' (closed).\n      - platform: state\n        entity_id: !input door_sensor\n        from: 'on'\n        to: 'off'\n    # Condition 2: If the door does not close within 2 minutes (120 seconds).\n    timeout: '00:02:00' # Format: HH:MM:SS\n    # This is crucial: if the timeout occurs, we still want the light to turn off.\n    # If set to false (default), the automation would stop here on timeout.\n    continue_on_timeout: true\n\n  # 3. Turn off the light(s) after the wait_for_trigger completes (either door closed or timeout).\n  - service: light.turn_off\n    target: !input light_switch\n```","light_on_door-test_door_open_close","Good",""
"light_on_door_light_on_door-light_on_door-1","gemini-2.5-flash","light","# Light on door\n\n## Problem statement\n\nCreate an blueprint automation to turn on a light when the door opens.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Turn on the pantry light when the pantry door opens\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input          | Description                                                                     |\n| -------------- | ------------------------------------------------------------------------------- |\n| `door_sensor`  | A `binary_sensor` that triggers the automation to start.                        |\n| `light_switch` | One or more `light` entity targets to turn on or off when the automation fires. |\n\nThe automation should trigger when the door opens, and turn the light on. The\nlight should be shut off when the door closes or after a 2 minute timeout.\n","","```yaml\nblueprint:\n  name: Light on Door Open\n  description: Turns on a light when a door opens, and turns it off when the door closes or after a 2-minute timeout.\n  domain: automation\n  input:\n    door_sensor:\n      name: Door Sensor\n      description: The binary_sensor that detects the door opening/closing (e.g., a contact sensor).\n      selector:\n        entity:\n          domain: binary_sensor\n          device_class:\n            - door\n            - window\n            - garage_door # Common device classes for door/opening sensors\n    light_switch:\n      name: Light(s)\n      description: The light entity or entities to control.\n      selector:\n        target:\n          entity:\n            domain: light\n\n# This ensures that if the door opens multiple times quickly, only one instance of the automation runs at a time.\n# 'single' mode means if it's already running, subsequent triggers are ignored until the current one finishes.\nmode: single\nmax_exceeded: silent # Suppress warnings if a trigger is ignored due to 'single' mode.\n\ntrigger:\n  # The automation triggers when the specified door sensor changes state\n  # from 'off' (closed) to 'on' (opened).\n  - platform: state\n    entity_id: !input door_sensor\n    from: 'off'\n    to: 'on'\n    id: 'door_opened_trigger' # An optional ID for this trigger.\n\naction:\n  # 1. Turn on the light(s) immediately when the door opens.\n  - service: light.turn_on\n    target: !input light_switch\n\n  # 2. Wait for either the door to close OR a 2-minute timeout.\n  #    The automation will pause here until one of the conditions is met.\n  - wait_for_trigger:\n      # Condition 1: The door sensor changes from 'on' (open) to 'off' (closed).\n      - platform: state\n        entity_id: !input door_sensor\n        from: 'on'\n        to: 'off'\n    # Condition 2: If the door does not close within 2 minutes (120 seconds).\n    timeout: '00:02:00' # Format: HH:MM:SS\n    # This is crucial: if the timeout occurs, we still want the light to turn off.\n    # If set to false (default), the automation would stop here on timeout.\n    continue_on_timeout: true\n\n  # 3. Turn off the light(s) after the wait_for_trigger completes (either door closed or timeout).\n  - service: light.turn_off\n    target: !input light_switch\n```","light_on_door-test_light_timeout","Good",""
"light_on_door_light_on_door-light_on_door-2","gemini-2.5-flash","light","# Light on door\n\n## Problem statement\n\nCreate an blueprint automation to turn on a light when the door opens.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Turn on the pantry light when the pantry door opens\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input          | Description                                                                     |\n| -------------- | ------------------------------------------------------------------------------- |\n| `door_sensor`  | A `binary_sensor` that triggers the automation to start.                        |\n| `light_switch` | One or more `light` entity targets to turn on or off when the automation fires. |\n\nThe automation should trigger when the door opens, and turn the light on. The\nlight should be shut off when the door closes or after a 2 minute timeout.\n","","```yaml\nblueprint:\n  name: Light on Door Open\n  description: Turns on a light when a door opens and turns it off after a timeout or when the door closes.\n  domain: automation\n  # The source_url is optional but good practice for sharing blueprints.\n  # source_url: https://raw.githubusercontent.com/your-username/your-ha-blueprints/main/light_on_door_open.yaml\n\n  input:\n    door_sensor:\n      name: Door Sensor\n      description: The binary sensor entity for the door (e.g., a contact sensor).\n      selector:\n        entity:\n          domain: binary_sensor\n          # Recommend common device classes for door sensors\n          device_class:\n            - door\n            - window\n            - opening\n          multiple: false # Only one door sensor entity can be selected\n    light_target:\n      name: Light(s) to Control\n      description: One or more light entities to turn on/off.\n      selector:\n        target:\n          entity:\n            domain: light\n\nmode: single # Ensures only one instance of the automation runs at a time to prevent conflicts.\n\ntrigger:\n  # This automation triggers on any state change of the door sensor.\n  # The action then differentiates between 'on' (open) and 'off' (closed).\n  - platform: state\n    entity_id: !input door_sensor\n\naction:\n  - choose:\n      # Case 1: Door opens (door_sensor state becomes 'on')\n      - conditions:\n          - condition: state\n            entity_id: !input door_sensor\n            state: 'on' # Triggered when the door opens\n        sequence:\n          # Turn on the specified light(s)\n          - service: light.turn_on\n            target: !input light_target\n            data: {} # No additional data needed for a simple turn_on\n\n          # Wait for either the door to close OR a 2-minute timeout\n          - wait_for_trigger:\n              - platform: state\n                entity_id: !input door_sensor\n                to: 'off' # Condition 1: Door closes\n            timeout:\n              minutes: 2 # Condition 2: Timeout after 2 minutes\n            continue_on_timeout: true # Crucial: continue the automation flow even if the timeout occurs\n\n          # After the wait_for_trigger (either door closed or timeout), turn off the light(s)\n          - service: light.turn_off\n            target: !input light_target\n            data: {} # No additional data needed for a simple turn_off\n\n    # No default action is needed. If the door sensor goes 'off' without first being 'on'\n    # (e.g., it was already off), nothing needs to happen from this blueprint.\n```","light_on_door-test_blueprint_inputs","Bad","AssertionError: Required input 'light_switch' missing from blueprint"
"light_on_door_light_on_door-light_on_door-2","gemini-2.5-flash","light","# Light on door\n\n## Problem statement\n\nCreate an blueprint automation to turn on a light when the door opens.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Turn on the pantry light when the pantry door opens\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input          | Description                                                                     |\n| -------------- | ------------------------------------------------------------------------------- |\n| `door_sensor`  | A `binary_sensor` that triggers the automation to start.                        |\n| `light_switch` | One or more `light` entity targets to turn on or off when the automation fires. |\n\nThe automation should trigger when the door opens, and turn the light on. The\nlight should be shut off when the door closes or after a 2 minute timeout.\n","","```yaml\nblueprint:\n  name: Light on Door Open\n  description: Turns on a light when a door opens and turns it off after a timeout or when the door closes.\n  domain: automation\n  # The source_url is optional but good practice for sharing blueprints.\n  # source_url: https://raw.githubusercontent.com/your-username/your-ha-blueprints/main/light_on_door_open.yaml\n\n  input:\n    door_sensor:\n      name: Door Sensor\n      description: The binary sensor entity for the door (e.g., a contact sensor).\n      selector:\n        entity:\n          domain: binary_sensor\n          # Recommend common device classes for door sensors\n          device_class:\n            - door\n            - window\n            - opening\n          multiple: false # Only one door sensor entity can be selected\n    light_target:\n      name: Light(s) to Control\n      description: One or more light entities to turn on/off.\n      selector:\n        target:\n          entity:\n            domain: light\n\nmode: single # Ensures only one instance of the automation runs at a time to prevent conflicts.\n\ntrigger:\n  # This automation triggers on any state change of the door sensor.\n  # The action then differentiates between 'on' (open) and 'off' (closed).\n  - platform: state\n    entity_id: !input door_sensor\n\naction:\n  - choose:\n      # Case 1: Door opens (door_sensor state becomes 'on')\n      - conditions:\n          - condition: state\n            entity_id: !input door_sensor\n            state: 'on' # Triggered when the door opens\n        sequence:\n          # Turn on the specified light(s)\n          - service: light.turn_on\n            target: !input light_target\n            data: {} # No additional data needed for a simple turn_on\n\n          # Wait for either the door to close OR a 2-minute timeout\n          - wait_for_trigger:\n              - platform: state\n                entity_id: !input door_sensor\n                to: 'off' # Condition 1: Door closes\n            timeout:\n              minutes: 2 # Condition 2: Timeout after 2 minutes\n            continue_on_timeout: true # Crucial: continue the automation flow even if the timeout occurs\n\n          # After the wait_for_trigger (either door closed or timeout), turn off the light(s)\n          - service: light.turn_off\n            target: !input light_target\n            data: {} # No additional data needed for a simple turn_off\n\n    # No default action is needed. If the door sensor goes 'off' without first being 'on'\n    # (e.g., it was already off), nothing needs to happen from this blueprint.\n```","light_on_door-test_door_open","Bad","AssertionError: Unable to load automation."
"light_on_door_light_on_door-light_on_door-2","gemini-2.5-flash","light","# Light on door\n\n## Problem statement\n\nCreate an blueprint automation to turn on a light when the door opens.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Turn on the pantry light when the pantry door opens\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input          | Description                                                                     |\n| -------------- | ------------------------------------------------------------------------------- |\n| `door_sensor`  | A `binary_sensor` that triggers the automation to start.                        |\n| `light_switch` | One or more `light` entity targets to turn on or off when the automation fires. |\n\nThe automation should trigger when the door opens, and turn the light on. The\nlight should be shut off when the door closes or after a 2 minute timeout.\n","","```yaml\nblueprint:\n  name: Light on Door Open\n  description: Turns on a light when a door opens and turns it off after a timeout or when the door closes.\n  domain: automation\n  # The source_url is optional but good practice for sharing blueprints.\n  # source_url: https://raw.githubusercontent.com/your-username/your-ha-blueprints/main/light_on_door_open.yaml\n\n  input:\n    door_sensor:\n      name: Door Sensor\n      description: The binary sensor entity for the door (e.g., a contact sensor).\n      selector:\n        entity:\n          domain: binary_sensor\n          # Recommend common device classes for door sensors\n          device_class:\n            - door\n            - window\n            - opening\n          multiple: false # Only one door sensor entity can be selected\n    light_target:\n      name: Light(s) to Control\n      description: One or more light entities to turn on/off.\n      selector:\n        target:\n          entity:\n            domain: light\n\nmode: single # Ensures only one instance of the automation runs at a time to prevent conflicts.\n\ntrigger:\n  # This automation triggers on any state change of the door sensor.\n  # The action then differentiates between 'on' (open) and 'off' (closed).\n  - platform: state\n    entity_id: !input door_sensor\n\naction:\n  - choose:\n      # Case 1: Door opens (door_sensor state becomes 'on')\n      - conditions:\n          - condition: state\n            entity_id: !input door_sensor\n            state: 'on' # Triggered when the door opens\n        sequence:\n          # Turn on the specified light(s)\n          - service: light.turn_on\n            target: !input light_target\n            data: {} # No additional data needed for a simple turn_on\n\n          # Wait for either the door to close OR a 2-minute timeout\n          - wait_for_trigger:\n              - platform: state\n                entity_id: !input door_sensor\n                to: 'off' # Condition 1: Door closes\n            timeout:\n              minutes: 2 # Condition 2: Timeout after 2 minutes\n            continue_on_timeout: true # Crucial: continue the automation flow even if the timeout occurs\n\n          # After the wait_for_trigger (either door closed or timeout), turn off the light(s)\n          - service: light.turn_off\n            target: !input light_target\n            data: {} # No additional data needed for a simple turn_off\n\n    # No default action is needed. If the door sensor goes 'off' without first being 'on'\n    # (e.g., it was already off), nothing needs to happen from this blueprint.\n```","light_on_door-test_door_open_close","Bad","AssertionError: Unable to load automation."
"light_on_door_light_on_door-light_on_door-2","gemini-2.5-flash","light","# Light on door\n\n## Problem statement\n\nCreate an blueprint automation to turn on a light when the door opens.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Turn on the pantry light when the pantry door opens\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input          | Description                                                                     |\n| -------------- | ------------------------------------------------------------------------------- |\n| `door_sensor`  | A `binary_sensor` that triggers the automation to start.                        |\n| `light_switch` | One or more `light` entity targets to turn on or off when the automation fires. |\n\nThe automation should trigger when the door opens, and turn the light on. The\nlight should be shut off when the door closes or after a 2 minute timeout.\n","","```yaml\nblueprint:\n  name: Light on Door Open\n  description: Turns on a light when a door opens and turns it off after a timeout or when the door closes.\n  domain: automation\n  # The source_url is optional but good practice for sharing blueprints.\n  # source_url: https://raw.githubusercontent.com/your-username/your-ha-blueprints/main/light_on_door_open.yaml\n\n  input:\n    door_sensor:\n      name: Door Sensor\n      description: The binary sensor entity for the door (e.g., a contact sensor).\n      selector:\n        entity:\n          domain: binary_sensor\n          # Recommend common device classes for door sensors\n          device_class:\n            - door\n            - window\n            - opening\n          multiple: false # Only one door sensor entity can be selected\n    light_target:\n      name: Light(s) to Control\n      description: One or more light entities to turn on/off.\n      selector:\n        target:\n          entity:\n            domain: light\n\nmode: single # Ensures only one instance of the automation runs at a time to prevent conflicts.\n\ntrigger:\n  # This automation triggers on any state change of the door sensor.\n  # The action then differentiates between 'on' (open) and 'off' (closed).\n  - platform: state\n    entity_id: !input door_sensor\n\naction:\n  - choose:\n      # Case 1: Door opens (door_sensor state becomes 'on')\n      - conditions:\n          - condition: state\n            entity_id: !input door_sensor\n            state: 'on' # Triggered when the door opens\n        sequence:\n          # Turn on the specified light(s)\n          - service: light.turn_on\n            target: !input light_target\n            data: {} # No additional data needed for a simple turn_on\n\n          # Wait for either the door to close OR a 2-minute timeout\n          - wait_for_trigger:\n              - platform: state\n                entity_id: !input door_sensor\n                to: 'off' # Condition 1: Door closes\n            timeout:\n              minutes: 2 # Condition 2: Timeout after 2 minutes\n            continue_on_timeout: true # Crucial: continue the automation flow even if the timeout occurs\n\n          # After the wait_for_trigger (either door closed or timeout), turn off the light(s)\n          - service: light.turn_off\n            target: !input light_target\n            data: {} # No additional data needed for a simple turn_off\n\n    # No default action is needed. If the door sensor goes 'off' without first being 'on'\n    # (e.g., it was already off), nothing needs to happen from this blueprint.\n```","light_on_door-test_light_timeout","Bad","AssertionError: Unable to load automation."
"light_on_door_light_on_door-light_on_door-3","gemini-2.5-flash","light","# Light on door\n\n## Problem statement\n\nCreate an blueprint automation to turn on a light when the door opens.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Turn on the pantry light when the pantry door opens\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input          | Description                                                                     |\n| -------------- | ------------------------------------------------------------------------------- |\n| `door_sensor`  | A `binary_sensor` that triggers the automation to start.                        |\n| `light_switch` | One or more `light` entity targets to turn on or off when the automation fires. |\n\nThe automation should trigger when the door opens, and turn the light on. The\nlight should be shut off when the door closes or after a 2 minute timeout.\n","","```yaml\nblueprint:\n  name: Light on door\n  description: Turn on a light when a door opens, and turn it off when the door closes or after a timeout.\n  domain: automation\n  source_url: https://github.com/home-assistant/core/blob/dev/homeassistant/components/automation/blueprints/light_on_door.yaml # This is a placeholder, replace with actual URL if published\n\ninput:\n  door_sensor:\n    name: Door sensor\n    description: The binary sensor for the door (e.g., contact sensor).\n    selector:\n      entity:\n        domain: binary_sensor\n        device_class: # Suggest common device classes for doors\n          - door\n          - window\n          - garage_door\n          - opening\n          - motion # Sometimes motion sensors are used to detect opening\n          - occupancy # Also for presence in a room after door opens\n  light_switch:\n    name: Light(s) to control\n    description: One or more light entities to turn on/off.\n    selector:\n      target:\n        entity:\n          domain: light\n\nmode: restart\n\ntrigger:\n  - platform: state\n    entity_id: !input door_sensor\n    from: 'off'\n    to: 'on'\n    id: 'door_opened' # Assign an ID for clarity and potential future expansion\n\naction:\n  - choose:\n      - conditions:\n          - condition: trigger\n            id: 'door_opened'\n        sequence:\n          - service: light.turn_on\n            target: !input light_switch\n          - wait_for_trigger:\n              - platform: state\n                entity_id: !input door_sensor\n                to: 'off'\n            timeout: '00:02:00' # 2-minute timeout\n            continue_on_timeout: true # Ensure the automation continues to turn off the light even if timeout occurs\n          - service: light.turn_off\n            target: !input light_switch\n```","light_on_door-test_blueprint_inputs","Bad","AssertionError"
"light_on_door_light_on_door-light_on_door-3","gemini-2.5-flash","light","# Light on door\n\n## Problem statement\n\nCreate an blueprint automation to turn on a light when the door opens.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Turn on the pantry light when the pantry door opens\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input          | Description                                                                     |\n| -------------- | ------------------------------------------------------------------------------- |\n| `door_sensor`  | A `binary_sensor` that triggers the automation to start.                        |\n| `light_switch` | One or more `light` entity targets to turn on or off when the automation fires. |\n\nThe automation should trigger when the door opens, and turn the light on. The\nlight should be shut off when the door closes or after a 2 minute timeout.\n","","```yaml\nblueprint:\n  name: Light on door\n  description: Turn on a light when a door opens, and turn it off when the door closes or after a timeout.\n  domain: automation\n  source_url: https://github.com/home-assistant/core/blob/dev/homeassistant/components/automation/blueprints/light_on_door.yaml # This is a placeholder, replace with actual URL if published\n\ninput:\n  door_sensor:\n    name: Door sensor\n    description: The binary sensor for the door (e.g., contact sensor).\n    selector:\n      entity:\n        domain: binary_sensor\n        device_class: # Suggest common device classes for doors\n          - door\n          - window\n          - garage_door\n          - opening\n          - motion # Sometimes motion sensors are used to detect opening\n          - occupancy # Also for presence in a room after door opens\n  light_switch:\n    name: Light(s) to control\n    description: One or more light entities to turn on/off.\n    selector:\n      target:\n        entity:\n          domain: light\n\nmode: restart\n\ntrigger:\n  - platform: state\n    entity_id: !input door_sensor\n    from: 'off'\n    to: 'on'\n    id: 'door_opened' # Assign an ID for clarity and potential future expansion\n\naction:\n  - choose:\n      - conditions:\n          - condition: trigger\n            id: 'door_opened'\n        sequence:\n          - service: light.turn_on\n            target: !input light_switch\n          - wait_for_trigger:\n              - platform: state\n                entity_id: !input door_sensor\n                to: 'off'\n            timeout: '00:02:00' # 2-minute timeout\n            continue_on_timeout: true # Ensure the automation continues to turn off the light even if timeout occurs\n          - service: light.turn_off\n            target: !input light_switch\n```","light_on_door-test_door_open","Bad","AssertionError: Unable to load automation."
"light_on_door_light_on_door-light_on_door-3","gemini-2.5-flash","light","# Light on door\n\n## Problem statement\n\nCreate an blueprint automation to turn on a light when the door opens.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Turn on the pantry light when the pantry door opens\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input          | Description                                                                     |\n| -------------- | ------------------------------------------------------------------------------- |\n| `door_sensor`  | A `binary_sensor` that triggers the automation to start.                        |\n| `light_switch` | One or more `light` entity targets to turn on or off when the automation fires. |\n\nThe automation should trigger when the door opens, and turn the light on. The\nlight should be shut off when the door closes or after a 2 minute timeout.\n","","```yaml\nblueprint:\n  name: Light on door\n  description: Turn on a light when a door opens, and turn it off when the door closes or after a timeout.\n  domain: automation\n  source_url: https://github.com/home-assistant/core/blob/dev/homeassistant/components/automation/blueprints/light_on_door.yaml # This is a placeholder, replace with actual URL if published\n\ninput:\n  door_sensor:\n    name: Door sensor\n    description: The binary sensor for the door (e.g., contact sensor).\n    selector:\n      entity:\n        domain: binary_sensor\n        device_class: # Suggest common device classes for doors\n          - door\n          - window\n          - garage_door\n          - opening\n          - motion # Sometimes motion sensors are used to detect opening\n          - occupancy # Also for presence in a room after door opens\n  light_switch:\n    name: Light(s) to control\n    description: One or more light entities to turn on/off.\n    selector:\n      target:\n        entity:\n          domain: light\n\nmode: restart\n\ntrigger:\n  - platform: state\n    entity_id: !input door_sensor\n    from: 'off'\n    to: 'on'\n    id: 'door_opened' # Assign an ID for clarity and potential future expansion\n\naction:\n  - choose:\n      - conditions:\n          - condition: trigger\n            id: 'door_opened'\n        sequence:\n          - service: light.turn_on\n            target: !input light_switch\n          - wait_for_trigger:\n              - platform: state\n                entity_id: !input door_sensor\n                to: 'off'\n            timeout: '00:02:00' # 2-minute timeout\n            continue_on_timeout: true # Ensure the automation continues to turn off the light even if timeout occurs\n          - service: light.turn_off\n            target: !input light_switch\n```","light_on_door-test_door_open_close","Bad","AssertionError: Unable to load automation."
"light_on_door_light_on_door-light_on_door-3","gemini-2.5-flash","light","# Light on door\n\n## Problem statement\n\nCreate an blueprint automation to turn on a light when the door opens.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Turn on the pantry light when the pantry door opens\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input          | Description                                                                     |\n| -------------- | ------------------------------------------------------------------------------- |\n| `door_sensor`  | A `binary_sensor` that triggers the automation to start.                        |\n| `light_switch` | One or more `light` entity targets to turn on or off when the automation fires. |\n\nThe automation should trigger when the door opens, and turn the light on. The\nlight should be shut off when the door closes or after a 2 minute timeout.\n","","```yaml\nblueprint:\n  name: Light on door\n  description: Turn on a light when a door opens, and turn it off when the door closes or after a timeout.\n  domain: automation\n  source_url: https://github.com/home-assistant/core/blob/dev/homeassistant/components/automation/blueprints/light_on_door.yaml # This is a placeholder, replace with actual URL if published\n\ninput:\n  door_sensor:\n    name: Door sensor\n    description: The binary sensor for the door (e.g., contact sensor).\n    selector:\n      entity:\n        domain: binary_sensor\n        device_class: # Suggest common device classes for doors\n          - door\n          - window\n          - garage_door\n          - opening\n          - motion # Sometimes motion sensors are used to detect opening\n          - occupancy # Also for presence in a room after door opens\n  light_switch:\n    name: Light(s) to control\n    description: One or more light entities to turn on/off.\n    selector:\n      target:\n        entity:\n          domain: light\n\nmode: restart\n\ntrigger:\n  - platform: state\n    entity_id: !input door_sensor\n    from: 'off'\n    to: 'on'\n    id: 'door_opened' # Assign an ID for clarity and potential future expansion\n\naction:\n  - choose:\n      - conditions:\n          - condition: trigger\n            id: 'door_opened'\n        sequence:\n          - service: light.turn_on\n            target: !input light_switch\n          - wait_for_trigger:\n              - platform: state\n                entity_id: !input door_sensor\n                to: 'off'\n            timeout: '00:02:00' # 2-minute timeout\n            continue_on_timeout: true # Ensure the automation continues to turn off the light even if timeout occurs\n          - service: light.turn_off\n            target: !input light_switch\n```","light_on_door-test_light_timeout","Bad","AssertionError: Unable to load automation."
"light_on_door_light_on_door-light_on_door-4","gemini-2.5-flash","light","# Light on door\n\n## Problem statement\n\nCreate an blueprint automation to turn on a light when the door opens.\n\n## Example use cases\n\nThese are example use cases that could be used with the blueprint:\n\n- Turn on the pantry light when the pantry door opens\n\n## Detailed Description\n\nThe blueprint should accept two inputs:\n\n| Input          | Description                                                                     |\n| -------------- | ------------------------------------------------------------------------------- |\n| `door_sensor`  | A `binary_sensor` that triggers the automation to start.                        |\n| `light_switch` | One or more `light` entity targets to turn on or off when the automation fires. |\n\nThe automation should trigger when the door opens, and turn the light on. The\nlight should be shut off when the door closes or after a 2 minute timeout.\n","","```yaml\nblueprint:\n  name: Light on Door Open\n  description: Turns on a light when a door opens, and turns it off when the door closes or after a 2-minute timeout.\n  domain: automation\n  source_url: https://community.home-assistant.io/t/light-on-door-open/xxxxx # Placeholder for community topic URL\n\n  input:\n    door_sensor:\n      name: Door Sensor\n      description: The binary sensor for the door (e.g., contact sensor, motion sensor).\n      selector:\n        entity:\n          domain: binary_sensor\n    light_switch:\n      name: Light(s) to Control\n      description: The light entity or entities to turn on/off.\n      selector:\n        target:\n          entity:\n            domain: light\n\nmode: single\n\ntrigger:\n  - platform: state\n    entity_id: !input door_sensor\n    from: 'off'\n    to: 'on'\n    id: 'door_opened'\n\naction:\n  - service: light.turn_on\n    target: !input light_switch\n    data: {} # No specific data needed for simple turn_on\n\n  - wait_for_trigger:\n      - platform: state\n        entity_id: !input door_sensor\n        from: 'on'\n        to: 'off'\n        id: 'door_closed'\n    timeout: '00:02:00' # 2-minute timeout\n    continue_on_timeout: true # Important: Ensures the automation proceeds to turn off the light even if it times out\n\n  - service: light.turn_off\n    target: !input light_switch\n    data: {} # No specific data needed for simple turn_off\n```","light_on_door-test_blueprint_inputs","Good",""
